# code|package|url|sha256|display_name
be|influent-language-pack-all_0.1.0_all.deb|https://github.com/JesusQuijada34/danenone/releases/download/language-packs-v0.1.0|bb4d7238a807957cbbc6dc1f05bb99b4e70dcb768dc8064776dcc459804ea9d7|Belarusian
bem|influent-language-pack-all_0.1.0_all.deb|https://github.com/JesusQuijada34/danenone/releases/download/language-packs-v0.1.0|bb4d7238a807957cbbc6dc1f05bb99b4e70dcb768dc8064776dcc459804ea9d7|Bemba
bez|influent-language-pack-all_0.1.0_all.deb|https://github.com/JesusQuijada34/danenone/releases/download/language-packs-v0.1.0|bb4d7238a807957cbbc6dc1f05bb99b4e70dcb768dc8064776dcc459804ea9d7|Bena
bew|influent-language-pack-all_0.1.0_all.deb|https://github.com/JesusQuijada34/danenone/releases/download/language-packs-v0.1.0|bb4d7238a807957cbbc6dc1f05bb99b4e70dcb768dc8064776dcc459804ea9d7|Betawi
bho|influent-language-pack-all_0.1.0_all.deb|https://github.com/JesusQuijada34/danenone/releases/download/language-packs-v0.1.0|bb4d7238a807957cbbc6dc1f05bb99b4e70dcb768dc8064776dcc459804ea9d7|Bhojpuri
bik|influent-language-pack-all_0.1.0_all.deb|https://github.com/JesusQuijada34/danenone/releases/download/language-packs-v0.1.0|bb4d7238a807957cbbc6dc1f05bb99b4e70dcb768dc8064776dcc459804ea9d7|Bikol
bin|influent-language-pack-all_0.1.0_all.deb|https://github.com/JesusQuijada34/danenone/releases/download/language-packs-v0.1.0|bb4d7238a807957cbbc6dc1f05bb99b4e70dcb768dc8064776dcc459804ea9d7|Bini
bpy|influent-language-pack-all_0.1.0_all.deb|https://github.com/JesusQuijada34/danenone/releases/download/language-packs-v0.1.0|bb4d7238a807957cbbc6dc1f05bb99b4e70dcb768dc8064776dcc459804ea9d7|Bishnupriya
bi|influent-language-pack-all_0.1.0_all.deb|https://github.com/JesusQuijada34/danenone/releases/download/language-packs-v0.1.0|bb4d7238a807957cbbc6dc1f05bb99b4e70dcb768dc8064776dcc459804ea9d7|Bislama
byn|influent-language-pack-all_0.1.0_all.deb|https://github.com/JesusQuijada34/danenone/releases/download/language-packs-v0.1.0|bb4d7238a807957cbbc6dc1f05bb99b4e70dcb768dc8064776dcc459804ea9d7|Blin
zbl|influent-language-pack-all_0.1.0_all.deb|https://github.com/JesusQuijada34/danenone/releases/download/language-packs-v0.1.0|bb4d7238a807957cbbc6dc1f05bb99b4e70dcb768dc8064776dcc459804ea9d7|Blissymbols
brx|influent-language-pack-all_0.1.0_all.deb|https://github.com/JesusQuijada34/danenone/releases/download/language-packs-v0.1.0|bb4d7238a807957cbbc6dc1f05bb99b4e70dcb768dc8064776dcc459804ea9d7|Bodo
